# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 100
25550000 100
1 0 7301 798399 783588 766973
2 3500 7300 13473 2823.81 8182.78
3 7000 7299 -284.225 1465.19 -5122.52
4 10500 7298 -11089.7 -441.981 12240.2
5 14000 7297 -5148.82 -4008.56 3718.4
6 17500 7296 -1316.52 -12447.4 -3381.18
7 21000 7295 -6256.19 -1767.69 6264.4
8 24500 7294 1182.86 5753.52 5325.67
9 28000 7293 5405.33 1907.16 -6433.82
10 31500 7292 -1197.62 11971.8 905.478
11 35000 7291 -16221.4 -12255.9 3198.79
12 38500 7290 -10998.2 -11774.7 -3556.85
13 42000 7289 -4238.79 4378.63 3033.06
14 45500 7288 7584.15 4193.21 3901.38
15 49000 7287 -1530.49 -23965.3 5997.02
16 52500 7286 -4310.38 -7427.48 8043.54
17 56000 7285 4418.86 -2482.41 9312.41
18 59500 7284 19561 10269.3 977.79
19 63000 7283 8968.54 -3099.78 -10693.6
20 66500 7282 -11278.8 -4930.86 8102.38
21 70000 7281 9651 -6804.29 8241.47
22 73500 7280 7393.34 -1852.29 893.587
23 77000 7279 7947.61 17031.3 13014.1
24 80500 7278 4965.93 -18665.4 -7982.68
25 84000 7277 -128.17 -11597.7 -3394.64
26 87500 7276 -34.0226 10980.4 -4080.34
27 91000 7275 17089.9 -17513.2 -8771.18
28 94500 7274 248.817 8598.37 -7277.1
29 98000 7273 5278.45 -9090.58 -11251.9
30 101500 7272 4161.22 -1655.47 -18105.6
31 105000 7271 7246.72 18299.7 -8312.37
32 108500 7270 9997.07 8344.82 -3538.04
33 112000 7269 -411.637 3574.21 6771.47
34 115500 7268 2463.51 4356.05 5156.37
35 119000 7267 -7440.46 9069.41 5273.01
36 122500 7266 4148.7 -12688.6 3036.88
37 126000 7265 -4338.67 3743.74 5368.57
38 129500 7264 14142.2 -3445.1 8194.81
39 133000 7263 -5570.95 -10364.8 -14252.2
40 136500 7262 -20545.6 7090.26 -3743.16
41 140000 7261 23057 -4282.66 11725.9
42 143500 7260 -4627.98 -6647.27 7833.11
43 147000 7259 -15014.2 5015.76 6850.63
44 150500 7258 -5489.24 3118.67 2648.09
45 154000 7257 -8143.83 -13081.6 4530.05
46 157500 7256 -2131.6 3151.76 -3005.81
47 161000 7255 3641.08 -8216.43 -17322.6
48 164500 7254 21647.3 16806.1 -12199
49 168000 7253 139.369 -10782 -13598.4
50 171500 7252 7777.94 15827 -3899.04
51 175000 7251 13983.5 3519.6 -10435.6
52 178500 7250 14090.6 16195.5 7360.39
53 182000 7249 1853.94 4218.51 1004.04
54 185500 7248 5640.7 -8713.5 -1129.88
55 189000 7247 -12181.6 -9806.99 -7515.8
56 192500 7246 -5842.12 -2660.26 -5651.73
57 196000 7245 -6889.75 -413.961 -12670.4
58 199500 7244 14191.1 -363.052 6706.88
59 203000 7243 2788.57 18957.6 -4366.96
60 206500 7242 16066.2 22776.4 -11687.4
61 210000 7241 1096.12 6973.38 7340.38
62 213500 7240 12821.9 15090.7 -7414.94
63 217000 7239 -20954.9 13962.4 -5323.27
64 220500 7238 12778.6 16110 15453.5
65 224000 7237 4038.51 12417.5 4104.88
66 227500 7236 26876.3 -3439.43 -4073.01
67 231000 7235 3248.39 -9315.46 6049.15
68 234500 7234 7833.44 3967.88 -15704.7
69 238000 7233 -4695.53 509.932 933.323
70 241500 7232 8616.94 -309.316 -13330.5
71 245000 7231 5241.64 -2272.86 -5896.92
72 248500 7230 4914.7 12103.5 -5209.67
73 252000 7229 14282 824.107 3537.69
74 255500 7228 -3515.63 -16848.8 -13221.2
75 259000 7227 666.328 -12755.4 7381.84
76 262500 7226 14986 -9873.39 8969.36
77 266000 7225 10489.6 -7545.1 -15444.4
78 269500 7224 -16888.9 -20083.2 -3581.42
79 273000 7223 11725.1 -7381.45 -3964.22
80 276500 7222 -6857.12 797.282 11446
81 280000 7221 3220.84 9009.6 -8262.14
82 283500 7220 10752.8 3164.35 7831.94
83 287000 7219 -2017.93 -6391.35 -4100.73
84 290500 7218 2457.71 -14171.5 1024.13
85 294000 7217 4467.21 8494.83 -1919.38
86 297500 7216 7586.58 -17733.9 -2772.81
87 301000 7215 1149.62 -9997.07 10043.9
88 304500 7214 -3889.77 5093.16 -3925.48
89 308000 7213 -2801.85 436.228 6736.18
90 311500 7212 -3743.44 5641.3 -12257.1
91 315000 7211 5586.71 3242.07 -11080.7
92 318500 7210 5990.83 -4552.34 5545.63
93 322000 7209 -1226.13 -5816.91 -999.61
94 325500 7208 8417.67 8434.75 2955.34
95 329000 7207 -5855.11 -15553.3 8134.55
96 332500 7206 4821.7 2338.51 2601.7
97 336000 7205 -4140.49 -2032.59 15546.1
98 339500 7204 -1537.03 5975.13 -17306.4
99 343000 7203 -5.66978 12415 -426.753
100 346500 7202 -18.4089 -5402.42 -5379.07
25900000 100
1 0 7401 798749 783826 767138
2 3500 7400 12479 1987.61 8981.16
3 7000 7399 111.182 1113.35 -5809.95
4 10500 7398 -7942.36 693.53 13936
5 14000 7397 -4187.79 -5371.15 6454.4
6 17500 7396 -901.207 -12600.5 -4688.18
7 21000 7395 -5997.14 -294.625 5149.12
8 24500 7394 2894.38 4429 8226.91
9 28000 7393 5549.95 2719.91 -6360.58
10 31500 7392 -2192.81 12094.9 -1288.98
11 35000 7391 -15329.9 -12553.5 2622.62
12 38500 7390 -9924.43 -11425.8 -2486.21
13 42000 7389 -4754.9 5157.78 3391.62
14 45500 7388 7377.95 4010.13 3469.81
15 49000 7387 -1059.64 -23912 5512.84
16 52500 7386 -4440.88 -6320.34 9037.85
17 56000 7385 5491.17 -3156.12 7989.53
18 59500 7384 19105.2 11247.2 675.44
19 63000 7383 8717.31 -4930.48 -12439.5
20 66500 7382 -11201.9 -4720.66 8620.88
21 70000 7381 8386.92 -8256.59 8151.38
22 73500 7380 5976.71 -1966.3 -893.849
23 77000 7379 8972.68 16013.2 12954.7
24 80500 7378 5188.88 -18749.6 -7724.49
25 84000 7377 -1404.39 -12538.2 -3527.08
26 87500 7376 -411.335 11191.8 -6409.56
27 91000 7375 17470.3 -17125.6 -7792.7
28 94500 7374 503.606 7456.7 -6811.76
29 98000 7373 3841.3 -7541.83 -12478.7
30 101500 7372 5139.38 -716.134 -19419.8
31 105000 7371 8349.04 17328.7 -8343.46
32 108500 7370 9286.15 8937.06 -3643.73
33 112000 7369 -311.05 2417.01 5084.83
34 115500 7368 3483.31 3335.94 5370.96
35 119000 7367 -7572.95 9434.2 6282.55
36 122500 7366 4713.55 -12599.8 2989.92
37 126000 7365 -5083.16 3727.59 5208.71
38 129500 7364 14869.3 -2560.62 8939.19
39 133000 7363 -4130.44 -11047.3 -14333.9
40 136500 7362 -22309.6 6756.25 -3534.63
41 140000 7361 23190.2 -3235.46 10001.1
42 143500 7360 -3879.46 -6868.46 7120.02
43 147000 7359 -17337.9 5932 6592.77
44 150500 7358 -4157.43 4490.36 2610.98
45 154000 7357 -7651.11 -14023.4 3448.21
46 157500 7356 -2521.1 3701.99 -4302.07
47 161000 7355 4769 -7669.33 -17491.4
48 164500 7354 20626 14912.1 -12663.7
49 168000 7353 1039.13 -9437.12 -14262.4
50 171500 7352 8652.19 13534.7 -3643.82
51 175000 7351 12701.5 1607.21 -8932.1
52 178500 7350 14829.3 17951.5 6796.01
53 182000 7349 1541.12 4242.94 1294.79
54 185500 7348 5750.37 -9877.36 -330.98
55 189000 7347 -11502.7 -10072.6 -6418.69
56 192500 7346 -7140.3 -2257.85 -5255.41
57 196000 7345 -7037.03 -1876.41 -11435
58 199500 7344 14255.6 361.264 7501.89
59 203000 7343 908.94 18845.2 -4759.52
60 206500 7342 16226.6 22172.9 -11053.4
61 210000 7341 1257.56 5623.52 7566.7
62 213500 7340 11889.4 14424 -6803.47
63 217000 7339 -21977 13479.8 -6361.14
64 220500 7338 13000.5 15964.3 14555.1
65 224000 7337 4306.98 13439.9 2981.62
66 227500 7336 25373 -2579.75 -4850.21
67 231000 7335 3478.79 -9277.72 4569.59
68 234500 7334 8050.65 4617.84 -14688.3
69 238000 7333 -3943.44 1933.46 1211.67
70 241500 7332 8323.15 -2573.86 -12913.6
71 245000 7331 5378.84 -1564.11 -6062.47
72 248500 7330 5194.91 12833.9 -2711.33
73 252000 7329 13935.2 1382.98 4021.06
74 255500 7328 -1971.72 -15011.8 -12973.8
75 259000 7327 665.139 -11555.1 6597.99
76 262500 7326 14924.2 -11045.6 9513.72
77 266000 7325 13226.7 -6056.62 -13433.3
78 269500 7324 -19014 -19461.5 -6615.34
79 273000 7323 12671.5 -8802.69 -2491.36
80 276500 7322 -6022.19 1580.8 12271.4
81 280000 7321 2904.27 9471.63 -8149.42
82 283500 7320 11518.4 1837.31 7133.96
83 287000 7319 -863.286 -6229.37 -3902.93
84 290500 7318 4080.01 -13662.7 1053.2
85 294000 7317 3984.42 8254.04 -4167.72
86 297500 7316 7694.89 -17591.7 -3568.03
87 301000 7315 1488.16 -10087.7 10645
88 304500 7314 -3858.96 3262.93 -5144.66
89 308000 7313 -5618.23 87.6117 6231.94
90 311500 7312 -1831.78 4190.2 -11490.1
91 315000 7311 4547.92 2328.27 -10913.1
92 318500 7310 5130.1 -4073.6 5006.93
93 322000 7309 -419.808 -6599.57 105.449
94 325500 7308 7576.49 10092.4 5518.31
95 329000 7307 -5211.58 -15674.3 8190.76
96 332500 7306 4406.52 -370.594 3808.16
97 336000 7305 -2270.77 -2948.83 15918.9
98 339500 7304 -868.281 5720.04 -18064
99 343000 7303 275.547 10975.9 -982.5
100 346500 7302 1386.69 -4008.86 -6841.13
26250000 100
1 0 7501 797926 786472 768510
2 3500 7500 11527.6 5482.66 10268.2
3 7000 7499 -541.853 1853.82 -5340.24
4 10500 7498 -8115.98 2618.94 14400.3
5 14000 7497 -3763.89 -5690.82 6281.46
6 17500 7496 -849.791 -14144.9 -4348.9
7 21000 7495 -6247.57 1209.82 4872.19
8 24500 7494 2996.77 4085.36 7927.79
9 28000 7493 7594.79 2360.46 -7895.9
10 31500 7492 -2641.09 11814.8 -1686.57
11 35000 7491 -15207.4 -13686 1989.11
12 38500 7490 -9718.18 -10115.8 -2964.6
13 42000 7489 -4422.54 6056.53 4950.02
14 45500 7488 6791.86 2864.33 2831.29
15 49000 7487 -998.609 -23699.9 6690.96
16 52500 7486 -2942.39 -5862.68 8895.12
17 56000 7485 6180.87 -4682.87 5668.75
18 59500 7484 18343.8 8587.3 1444.36
19 63000 7483 8222.24 -5104.48 -13953.6
20 66500 7482 -10458 -4735.96 7470.69
21 70000 7481 7638.82 -9712.52 7449.53
22 73500 7480 6374.8 -3483.34 158.577
23 77000 7479 8455.51 16304.2 12045.3
24 80500 7478 5548.61 -18852.2 -7618.84
25 84000 7477 -1119.5 -10673.7 -6093.36
26 87500 7476 -1599.93 13848.7 -7911.32
27 91000 7475 17793.3 -16927.7 -8821.17
28 94500 7474 11.8791 6570.37 -6826.52
29 98000 7473 4449.53 -8360.96 -13329.4
30 101500 7472 5824.6 -1510.71 -20246.3
31 105000 7471 7049.56 16734.3 -9972.09
32 108500 7470 10765.3 9246.97 -4875.25
33 112000 7469 31.6505 1580.07 5949.58
34 115500 7468 3707.82 3811.12 4283.13
35 119000 7467 -7121.87 9949.76 7131.51
36 122500 7466 4135.05 -11882.1 4485.71
37 126000 7465 -4594.62 3146.49 3561.61
38 129500 7464 14901 -1284.96 8139.25
39 133000 7463 -3892.79 -10955.1 -14200.5
40 136500 7462 -20940.6 5371.47 -3553.05
41 140000 7461 23261.4 -2882.94 10607.4
42 143500 7460 -3770.57 -8674.85 7536.34
43 147000 7459 -16034.4 4999.93 8542.63
44 150500 7458 -3017.9 5463.06 2568.36
45 154000 7457 -7491.17 -15254.4 6264.53
46 157500 7456 -3628.9 4120.08 -5033.95
47 161000 7455 5350.89 -6079.9 -16526.6
48 164500 7454 19475.4 13848.4 -11582.7
49 168000 7453 -169.907 -8139.51 -13991.8
50 171500 7452 7399.3 15622.2 -1819.91
51 175000 7451 12635.7 2532.71 -9210.02
52 178500 7450 14627.2 20590.5 6461.26
53 182000 7449 362.44 3779.95 1120.82
54 185500 7448 3634.48 -11485.2 -442.045
55 189000 7447 -10829.9 -8782.86 -5870.06
56 192500 7446 -5563.17 -2664.08 -3020.96
57 196000 7445 -8507.79 -1985.46 -9529.25
58 199500 7444 12834.5 1875.96 7035.85
59 203000 7443 2305.64 20064.2 -4637.69
60 206500 7442 16174.6 21789.2 -10867.7
61 210000 7441 1375.9 5813.14 5463.19
62 213500 7440 11272.7 13802 -4925.31
63 217000 7439 -19479.1 13013.6 -5951.71
64 220500 7438 10813.4 13917.8 14076.8
65 224000 7437 3572.73 13204 3883.38
66 227500 7436 25362.3 -3650.61 -4908.08
67 231000 7435 4003.25 -10086.5 3867.08
68 234500 7434 7440.7 2274.2 -13181.5
69 238000 7433 -4203.95 1053.42 1610.75
70 241500 7432 8670.53 -2326.79 -12084.6
71 245000 7431 7634.63 -2245.96 -5371.9
72 248500 7430 3555.61 12617.3 -1885.96
73 252000 7429 15139.2 973.786 2648.32
74 255500 7428 -1910.95 -15259.9 -14449.5
75 259000 7427 1997.78 -12778.6 6094.05
76 262500 7426 14662.6 -10354.5 8242.56
77 266000 7425 14085.3 -3555.54 -12979.7
78 269500 7424 -17121.2 -19919.5 -8154.4
79 273000 7423 12771.5 -9697.06 -2047.43
80 276500 7422 -7647.23 2656.19 10373.7
81 280000 7421 4861.96 10559.2 -10997.8
82 283500 7420 10829.3 2117.25 7642.29
83 287000 7419 -1199.74 -5328.11 -5034.79
84 290500 7418 4551.37 -11112.8 876.395
85 294000 7417 4577.91 8585.85 -3715.22
86 297500 7416 9233.27 -16810.5 -4266.39
87 301000 7415 1172.32 -10360.7 9899.52
88 304500 7414 -4290.19 3096.07 -4928.42
89 308000 7413 -4187.11 1721.99 8201.46
90 311500 7412 -1810.86 3708.05 -11348.1
91 315000 7411 3030.65 2445.66 -9786.54
92 318500 7410 6602.48 -2460.87 5061.01
93 322000 7409 8.81727 -7544.93 -1868.6
94 325500 7408 8173.74 9462.05 5393.93
95 329000 7407 -6357.95 -13659.9 6028.19
96 332500 7406 3545.1 -478.486 4189.79
97 336000 7405 -2423.57 -4260.63 14078
98 339500 7404 -785.684 5396 -20044.6
99 343000 7403 203.691 9326.64 107.077
100 346500 7402 2324.19 -4799.42 -6317.35
26600000 100
1 0 7601 801521 784970 769779
2 3500 7600 12467.5 4502.96 11512.5
3 7000 7599 760.051 1687 -4383.51
4 10500 7598 -5975.68 2344.93 12082.2
5 14000 7597 -2745.82 -6409.09 5237.35
6 17500 7596 -1701.89 -14817.4 -6229.96
7 21000 7595 -6033.51 253.674 4933.01
8 24500 7594 2670.51 3630.15 8482.19
9 28000 7593 6794.99 1686.6 -7311.77
10 31500 7592 -3163.21 11391.4 -1900.25
11 35000 7591 -14493.2 -13071.7 2471.05
12 38500 7590 -11721.6 -9606.88 -1387.86
13 42000 7589 -5267.37 6612.21 6606.67
14 45500 7588 4265.84 2245.66 2844.27
15 49000 7587 -1138.11 -23169.7 6875.5
16 52500 7586 -3960.25 -5639.21 7692.8
17 56000 7585 4682.53 -5031.93 5928.89
18 59500 7584 19095.4 8069.31 1823.06
19 63000 7583 8195.51 -4456.52 -13150.6
20 66500 7582 -10595.5 -5210.63 8873.46
21 70000 7581 7135.19 -9858.75 8572.99
22 73500 7580 8199.09 -3398.78 -46.8598
23 77000 7579 6478.55 16256.2 13259.5
24 80500 7578 6395.2 -17292 -7614.05
25 84000 7577 2853.51 -10378.7 -6133.68
26 87500 7576 -954.208 13976.9 -9040.75
27 91000 7575 18177 -16930.4 -8186.89
28 94500 7574 1782.11 6362.06 -7269.75
29 98000 7573 4694.34 -7946.07 -13922.5
30 101500 7572 5013.45 -1421.4 -18210.6
31 105000 7571 4278.73 14844 -7408.26
32 108500 7570 12279.1 9743.16 -3317
33 112000 7569 -2950.43 1848.04 4668.92
34 115500 7568 3266.55 3335.44 6072.52
35 119000 7567 -8427.55 10140.9 4765.98
36 122500 7566 2230.34 -10580.6 4109.29
37 126000 7565 -6189.74 3274.82 2494.14
38 129500 7564 13260 -1821.55 8985.96
39 133000 7563 -5748.11 -10994.1 -12514
40 136500 7562 -19694.6 5121.45 -1658.07
41 140000 7561 20843.9 -2302.19 10167.2
42 143500 7560 -3278.89 -8555.78 5739.77
43 147000 7559 -16953.1 4329.79 8314.33
44 150500 7558 -1792.39 5228.56 4134.72
45 154000 7557 -6183.04 -15805.5 5200.42
46 157500 7556 -3531.9 5103.4 -4823.6
47 161000 7555 3425.43 -5540.28 -16950.9
48 164500 7554 19376.5 14475.2 -11455.1
49 168000 7553 268.437 -9497.33 -14497.3
50 171500 7552 7414.54 15725.4 -716.306
51 175000 7551 12074.6 2467.7 -8665.49
52 178500 7550 15045.2 20039.4 7262.91
53 182000 7549 2522.92 5286.08 3042.4
54 185500 7548 2479.97 -11185.1 140.51
55 189000 7547 -11339 -8297.15 -5494.26
56 192500 7546 -6593.29 -1777.79 -2193.81
57 196000 7545 -10107.4 -2543.35 -9284.59
58 199500 7544 11471.7 2493.76 7797.49
59 203000 7543 1705.23 18551.4 -6028.55
60 206500 7542 14637.1 22125.1 -11580.6
61 210000 7541 3823.01 5966.12 3250.14
62 213500 7540 8956.48 12099.4 -4738.92
63 217000 7539 -18077.5 11196.4 -4992.36
64 220500 7538 13012.9 13721.7 14330.4
65 224000 7537 4303.22 14256.6 4003.34
66 227500 7536 23078.4 -3530.96 -5119.85
67 231000 7535 3504.27 -8661.23 3623.94
68 234500 7534 9320.8 2556.58 -14651.7
69 238000 7533 -2130.85 245.922 2479.32
70 241500 7532 8136.18 -3495 -10798
71 245000 7531 9574.6 -2221.48 -6626.78
72 248500 7530 2270.46 12150.3 -5534.95
73 252000 7529 17022.2 1166.65 2078.96
74 255500 7528 -2205.16 -14731 -13439
75 259000 7527 2775.96 -12002.8 6589.37
76 262500 7526 17379.5 -8801.89 9481.41
77 266000 7525 13624.1 -3566.31 -12769.7
78 269500 7524 -15909 -20749.9 -8338.62
79 273000 7523 14172.6 -9321.3 -3224.57
80 276500 7522 -8512.21 3544.02 8535.48
81 280000 7521 3987.05 9911.98 -11463.8
82 283500 7520 11646.7 2466.27 7160.38
83 287000 7519 -2197.98 -4806.53 -3912.99
84 290500 7518 4091.41 -12213.2 -703.412
85 294000 7517 6047.64 6599.96 -1653.99
86 297500 7516 9243.94 -16798.1 -4009.19
87 301000 7515 1446.07 -10124.5 11002.7
88 304500 7514 -3712.76 4338.04 -5657.25
89 308000 7513 -4360.62 3123.48 7458.33
90 311500 7512 -1345.67 4975.15 -12093.7
91 315000 7511 622.015 3399.54 -10007.3
92 318500 7510 7793.49 61.0992 6859.09
93 322000 7509 -1148.38 -8831.08 461.648
94 325500 7508 7243.43 8749.97 4055.62
95 329000 7507 -5586.23 -15512 6354.54
96 332500 7506 3702.96 -2771.39 5607.27
97 336000 7505 -3660.31 -7315.56 14431.6
98 339500 7504 -1606.04 7225.53 -20912.3
99 343000 7503 780.725 9467.12 931.963
100 346500 7502 2565.04 -3317.13 -7017.99
26950000 100
1 0 7701 802048 784581 768059
2 3500 7700 12351.7 4524.54 10648.3
3 7000 7699 188.629 1756.45 -3467.17
4 10500 7698 -7033.91 2023.4 12240.5
5 14000 7697 -3090.79 -6008.03 5775.61
6 17500 7696 -1336.62 -13641.9 -4720.36
7 21000 7695 -5060.18 103.021 4078.75
8 24500 7694 2488.81 5714.5 8467.4
9 28000 7693 6368.29 3110.69 -8949.95
10 31500 7692 -3254.05 12724.5 -812.23
11 35000 7691 -15199 -12573.3 1210.67
12 38500 7690 -12152.9 -10247.6 -731.212
13 42000 7689 -5186.27 6904.19 6428.02
14 45500 7688 4322.18 3302.64 2170.66
15 49000 7687 1384.98 -21496.9 7805.83
16 52500 7686 -5064.48 -6609.34 8936.08
17 56000 7685 6092.25 -5211.07 6528.05
18 59500 7684 18563.7 10517.2 1418.74
19 63000 7683 8685.48 -4552.5 -11315.6
20 66500 7682 -12081 -4643.48 9525.74
21 70000 7681 8493.55 -10936.7 8950.05
22 73500 7680 7567.53 -2273.13 1007.9
23 77000 7679 7408.94 18003.1 12967.2
24 80500 7678 5721.57 -17032.4 -7181.68
25 84000 7677 3160.61 -9187.03 -6956.4
26 87500 7676 -1213.64 14479.7 -9967.07
27 91000 7675 16517.1 -15937 -7937.33
28 94500 7674 1140.03 5928.87 -7965.11
29 98000 7673 5312.27 -8743.57 -15392.4
30 101500 7672 3373.23 160.209 -18021.3
31 105000 7671 5929.66 15136 -6920.24
32 108500 7670 10945.1 11394.1 -3561.98
33 112000 7669 -3033.99 1223.25 4353.3
34 115500 7668 2958.6 3710.2 7404.8
35 119000 7667 -8053.72 10616.3 5505.51
36 122500 7666 2085.33 -9198.12 6211.39
37 126000 7665 -5085.82 2781.82 1894.11
38 129500 7664 13179.5 -3092.51 9437.99
39 133000 7663 -5032.95 -11034.3 -12482.1
40 136500 7662 -21679.6 3956.08 -1243.46
41 140000 7661 18247.8 -709.517 9291.09
42 143500 7660 -5611.37 -8774.28 5415.3
43 147000 7659 -15428.4 4679.71 6363.73
44 150500 7658 -3031.31 5231.33 2735.66
45 154000 7657 -5370.46 -17581.6 4864.91
46 157500 7656 -3603.4 4120.89 -5436.5
47 161000 7655 3366.81 -6066.48 -17196.1
48 164500 7654 18196.9 15290 -11414.5
49 168000 7653 934.126 -9657.49 -13374.5
50 171500 7652 7546.21 15595.6 196.642
51 175000 7651 13197 2397.58 -8038.37
52 178500 7650 15144.8 19333.9 8359.47
53 182000 7649 3212.81 4855.81 3205.74
54 185500 7648 1141.4 -10674.9 -30.4599
55 189000 7647 -11905.9 -6848.71 -4921.25
56 192500 7646 -6592.09 -2738.03 -1715.56
57 196000 7645 -9760.9 -1942.28 -8632.53
58 199500 7644 10774.7 3213.11 5038.28
59 203000 7643 2340.46 17446 -6850.12
60 206500 7642 12722.8 21859.8 -11657.2
61 210000 7641 3001.21 5548.97 2720.07
62 213500 7640 8766.03 11469.4 -5653.53
63 217000 7639 -16840.3 11669.6 -6066.91
64 220500 7638 12300 13365 13542.8
65 224000 7637 3770.57 14779 4203.74
66 227500 7636 22592 -4891.31 -4239.53
67 231000 7635 5526.52 -8944.55 4371.13
68 234500 7634 9260.63 1207.36 -14074.5
69 238000 7633 -1534.13 -564.208 2186.57
70 241500 7632 7976.91 -3021.62 -10177.3
71 245000 7631 10101.2 -2671.85 -5177.32
72 248500 7630 595.279 14111.4 -6429.81
73 252000 7629 16721.1 993.33 2408.98
74 255500 7628 -3005.38 -17066.9 -14032.5
75 259000 7627 1782.31 -12256.3 8556.99
76 262500 7626 17865.6 -9516.27 7487.91
77 266000 7625 14641.2 -3396.22 -13525.9
78 269500 7624 -15269.6 -21068.3 -7683.41
79 273000 7623 11840.9 -7764.88 -3347.49
80 276500 7622 -8740.85 2067.46 8192.67
81 280000 7621 4400.23 10399.4 -12560.1
82 283500 7620 10517.4 3476.16 7323.84
83 287000 7619 -831.165 -6740.16 -4631.71
84 290500 7618 4494.58 -11798.6 -1145.61
85 294000 7617 5390.38 7084.89 -1302.53
86 297500 7616 9446.34 -15995.1 -3130.89
87 301000 7615 2810.96 -11071.7 12888.8
88 304500 7614 -3663.14 3994.03 -5358.19
89 308000 7613 -4092.16 3213.16 8316.66
90 311500 7612 -1302.04 4668.03 -11298.4
91 315000 7611 1182.77 3608.81 -11762.5
92 318500 7610 8517.23 -525.299 4879.86
93 322000 7609 -8.14524 -8314.96 -613.466
94 325500 7608 6514.54 8889.41 3327.78
95 329000 7607 -6276.26 -14847.7 5836.44
96 332500 7606 3848.59 -2575.36 4911.81
97 336000 7605 -3549.53 -8444.34 13639.7
98 339500 7604 -493.475 7621.23 -20952.6
99 343000 7603 348.763 8231.27 -214.052
100 346500 7602 4744.67 -3324.38 -5828.22
27300000 100
1 0 7801 803281 787223 770082
2 3500 7800 11870.1 4001.95 12316.2
3 7000 7799 -1716.07 1562.72 -2026.01
4 10500 7798 -7683.01 1767.91 12941.7
5 14000 7797 -822.307 -4556.3 5654.84
6 17500 7796 -810.76 -13756.7 -5300.86
7 21000 7795 -5840.03 -2313.44 3163.82
8 24500 7794 3647.73 5920.86 6261.14
9 28000 7793 6312.24 3004.39 -9959.79
10 31500 7792 -4434.8 11606.4 -2269.11
11 35000 7791 -12812.7 -13011.2 -119.937
12 38500 7790 -10586.3 -8822.93 -710.942
13 42000 7789 -5806.77 9023.14 5802.9
14 45500 7788 4178.38 2588.86 3122.05
15 49000 7787 3008.7 -21133.7 7864.24
16 52500 7786 -4389.88 -5819.13 9987.62
17 56000 7785 5328.72 -4329.62 6150.76
18 59500 7784 19585.1 9182.82 4580.58
19 63000 7783 10282.7 -4182.09 -9092.3
20 66500 7782 -12904.4 -5465.51 8658.27
21 70000 7781 7820.76 -11602.5 9849.11
22 73500 7780 8125.4 -4354.6 1825.97
23 77000 7779 7529.56 18072.7 13714.4
24 80500 7778 6388.43 -16714 -7107.52
25 84000 7777 3741.39 -8672.47 -7849.36
26 87500 7776 -383.406 13044.8 -10788.3
27 91000 7775 15698.7 -15821.3 -8498.68
28 94500 7774 1090.88 3980.95 -7994.68
29 98000 7773 7588.44 -8151.63 -15558.9
30 101500 7772 2297.24 726.273 -19330.7
31 105000 7771 5414.14 12268.2 -6962.46
32 108500 7770 11868.7 13614.5 -3798.67
33 112000 7769 -2969.73 1290.73 4942.91
34 115500 7768 2339.21 3379.02 8330.99
35 119000 7767 -7911.35 8682.2 6929.72
36 122500 7766 4471.03 -9097.95 7614.4
37 126000 7765 -5441.27 3178.77 2138.42
38 129500 7764 12489 -2646.7 9273.17
39 133000 7763 -4236.48 -10403.7 -11945.2
40 136500 7762 -20701.6 3523.02 -1633.69
41 140000 7761 15517.7 -144.856 7784.14
42 143500 7760 -6498.63 -8971.11 2777.93
43 147000 7759 -14533.1 3362.74 5678.81
44 150500 7758 -3292.87 4737.85 300.334
45 154000 7757 -6922.73 -18470.5 4191.27
46 157500 7756 -2298.9 4060.93 -4968.69
47 161000 7755 3813.95 -5858.05 -18133.1
48 164500 7754 16005.7 14879.3 -10557.9
49 168000 7753 2432.16 -8805.68 -12987.4
50 171500 7752 8416.08 14702.1 1247.63
51 175000 7751 13145.4 3248.55 -7003.36
52 178500 7750 12166.1 17862.3 9140.86
53 182000 7749 2070.12 5717.63 5080.42
54 185500 7748 1184.17 -10962.1 318.985
55 189000 7747 -11374.2 -6155.4 -5435.35
